LAMMPS (2 Aug 2023 - Development - patch_2Aug2023-219-g06e2d5d306)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (10.956 10.956 10.629)
  2 by 3 by 1 MPI processor grid
  reading atoms ...
  108 atoms
  read_data CPU = 0.007 seconds
ACE version: 2022.6.27
Recursive evaluator is used
Loading Siviraman_GAP_HfO2_N3_rcut5_maxdeg10_regQR.yace
Total number of basis functions
	O: 20 (r=1) 1166 (r>1)
	Hf: 20 (r=1) 1166 (r>1)
Mapping LAMMPS atom type #1(Hf) -> ACE species type #1
Mapping LAMMPS atom type #2(O) -> ACE species type #0
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 3.5, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair pace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.12 | 3.121 | 3.121 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press     
    323000   1874.6152     -1063.0222      25.927494     -1037.0947      36728.865    
    324000   2220.8175     -1065.4479      30.715762     -1034.7321      25908.713    
    325000   1958.5086     -1065.8939      27.08781      -1038.8061      17949.112    
    326000   1933.8304     -1067.2828      26.74649      -1040.5363      5362.9373    
    327000   2087.7804     -1062.3037      28.875748     -1033.428       32599.373    
    328000   1729.02       -1063.1869      23.913791     -1039.2731      29534.697    
    329000   2168.7967     -1064.2449      29.99627      -1034.2486      44934.843    
    330000   1853.3793     -1063.2441      25.633784     -1037.6104      36711.856    
    331000   2259.9806     -1062.1325      31.25742      -1030.8751      47354.76     
    332000   1833.8119     -1062.9391      25.363151     -1037.5759      10274.674    
    333000   1795.6336     -1064.1688      24.835113     -1039.3337      29312.793    
    334000   2166.7052     -1063.3164      29.967343     -1033.3491      24446.194    
    335000   1761.7394     -1063.3609      24.366328     -1038.9946      35689.355    
    336000   2207.7055     -1063.6039      30.534411     -1033.0695      20734.235    
    337000   2017.0631     -1061.968       27.897668     -1034.0704      32537.552    
    338000   1854.0297     -1059.8753      25.642779     -1034.2326      14270.573    
    339000   1728.2593     -1067.0468      23.90327      -1043.1435      17524.738    
    340000   2205.8642     -1063.5891      30.508945     -1033.0802      38648.201    
    341000   1952.5841     -1062.2417      27.00587      -1035.2359      33988.429    
    342000   1818.0252     -1065.7874      25.144807     -1040.6426      19282.635    
    343000   2358.2718     -1065.6243      32.61687      -1033.0075      14611.94     
    344000   2233.2784     -1063.7216      30.888107     -1032.8335      44718.583    
    345000   1865.6131     -1065.4658      25.802988     -1039.6628      9372.6001    
    346000   2017.857      -1063.3118      27.908649     -1035.4032      10472.229    
    347000   1904.9993     -1063.4021      26.347732     -1037.0544      17788.627    
    348000   1973.2444     -1062.5324      27.291618     -1035.2407      32161.819    
    349000   2145.8717     -1060.9559      29.679198     -1031.2767      31470.875    
    350000   1983.4569     -1064.9195      27.432866     -1037.4866      10615.248    
    351000   1992.6896     -1062.3564      27.560562     -1034.7958      52296.706    
    352000   1901.5868     -1062.1128      26.300534     -1035.8123      23625.282    
    353000   1968.5401     -1063.1099      27.226554     -1035.8834      28004.66     
    354000   2188.8494     -1063.6507      30.273616     -1033.377       17437.187    
    355000   1774.7947     -1065.0185      24.546894     -1040.4716     -13165.899    
    356000   1876.7977     -1058.6555      25.957681     -1032.6978      37190.743    
    357000   2400.8535     -1061.0744      33.205809     -1027.8686      39830.925    
    358000   1811.5933     -1062.6953      25.055848     -1037.6395      35888.819    
    359000   2354.4989     -1062.7901      32.564686     -1030.2254      40328.973    
    360000   1922.017      -1062.9604      26.583102     -1036.3773      10593.747    
    361000   1824.8907     -1065.5006      25.239763     -1040.2608      35872.758    
    362000   1823.7913     -1065.277       25.224557     -1040.0524      14247.715    
    363000   2126.3013     -1064.0312      29.408523     -1034.6227      22778.062    
    364000   1939.1198     -1062.7113      26.819647     -1035.8917      37426.347    
    365000   1853.6361     -1063.3818      25.637336     -1037.7444      8750.9184    
    366000   2101.6013     -1063.4222      29.066901     -1034.3553      25910.765    
    367000   1692.6372     -1062.1199      23.410587     -1038.7093     -2489.0485    
    368000   1929.479      -1064.8101      26.686307     -1038.1238      28820.873    
    369000   1960.3576     -1062.8888      27.113383     -1035.7755      20288.791    
    370000   1855.2294     -1064.7374      25.659373     -1039.078       5824.964     
    371000   2246.0948     -1066.9297      31.065367     -1035.8643      5732.6678    
    372000   2027.6991     -1062.66        28.044772     -1034.6153      39147.702    
    373000   2009.9336     -1069.8798      27.799062     -1042.0807     -5004.268     
    374000   2004.1415     -1061.4002      27.718951     -1033.6812      37641.186    
    375000   2149.3613     -1059.0915      29.727462     -1029.364       51469.27     
    376000   1917.4951     -1062.8112      26.520559     -1036.2906      23484.795    
    377000   2098.057      -1063.9743      29.017881     -1034.9564      134.67639    
    378000   1927.8796     -1067.1002      26.664186     -1040.436       35618.239    
    379000   1785.417      -1060.0072      24.693809     -1035.3134      31236.334    
    380000   1965.2455     -1060.1389      27.180987     -1032.9579      49553.165    
    381000   1868.7831     -1066.8775      25.846832     -1041.0306      12376.794    
    382000   1894.006      -1061.2387      26.195685     -1035.043       1891.7674    
    383000   2118.6183     -1060.3802      29.302262     -1031.0779      29525.117    
    384000   1808.7549     -1063.4393      25.016591     -1038.4227      15844.538    
    385000   2223.4037     -1061.7803      30.751531     -1031.0287      41854.411    
    386000   1876.0626     -1064.3537      25.947514     -1038.4062      13490.342    
    387000   1973.9609     -1066.9758      27.301528     -1039.6743      8765.933     
    388000   1913.692      -1060.0166      26.46796      -1033.5487      37677.143    
    389000   2183.3223     -1059.942       30.197171     -1029.7449      27310.471    
    390000   1868.4566     -1064.7271      25.842316     -1038.8848      19417.235    
    391000   2134.7258     -1063.9246      29.525042     -1034.3995      17372.309    
    392000   1987.0853     -1061.2424      27.483049     -1033.7594      22517.438    
    393000   1907.1727     -1063.6259      26.377792     -1037.2481      5531.8143    
    394000   2327.1034     -1059.9082      32.185784     -1027.7225      22730.229    
    395000   2003.1573     -1063.9166      27.705339     -1036.2113      37960.717    
    396000   1772.2351     -1062.203       24.511492     -1037.6916      18493.158    
    397000   2195.9026     -1064.2462      30.371167     -1033.8751      22687.425    
    398000   1825.4257     -1062.875       25.247163     -1037.6278      34309.919    
    399000   1828.8751     -1059.9832      25.294871     -1034.6883      34336.098    
    400000   1904.1773     -1064.638       26.336362     -1038.3016      24667.501    
    401000   2117.5783     -1062.7116      29.287878     -1033.4237      16438.303    
    402000   2001.4255     -1063.1612      27.681387     -1035.4798      33833.081    
    403000   1977.0756     -1059.147       27.344607     -1031.8024      48370.925    
    404000   1814.8158     -1065.5657      25.100419     -1040.4653      29633.906    
    405000   2225.8493     -1065.139       30.785355     -1034.3537      41333.702    
    406000   1850.2457     -1065.586       25.590443     -1039.9956      26551.868    
    407000   2036.4501     -1063.1882      28.165806     -1035.0224      21552.315    
    408000   2124.715      -1059.9117      29.386583     -1030.5251      52371.028    
    409000   2048.8567     -1065.3869      28.337401     -1037.0495      27620.796    
    410000   1955.1654     -1062.5406      27.041571     -1035.499       7792.3261    
    411000   2113.7544     -1064.3273      29.234989     -1035.0924      16254.041    
    412000   2324.5375     -1061.8723      32.150296     -1029.722       50620.489    
    413000   2132.852      -1066.2804      29.499125     -1036.7813      3690.611     
    414000   2340.5874     -1064.3952      32.372279     -1032.0229      13424.286    
    415000   1920.8239     -1066.6426      26.5666       -1040.076       27701.623    
    416000   1968.5429     -1061.8282      27.226594     -1034.6016      43240.613    
    417000   1944.4323     -1063.445       26.893123     -1036.5519      19535.897    
    418000   2066.3278     -1063.0638      28.57904      -1034.4848      24683.589    
    419000   1763.2756     -1066.4429      24.387575     -1042.0553      111.83129    
    420000   2100.2458     -1065.3585      29.048154     -1036.3104      23204.046    
    421000   1751.1276     -1059.2332      24.219557     -1035.0136      31666.561    
    422000   2043.426      -1064.2269      28.262288     -1035.9646      25265.141    
    423000   1871.2032     -1059.4992      25.880303     -1033.6189      38297.977    
    424000   1973.157      -1069.3345      27.290409     -1042.0441      37408.011    
    425000   2088.3402     -1064.4282      28.883489     -1035.5447      31103.043    
    426000   1894.3365     -1063.805       26.200257     -1037.6047      32595.529    
    427000   1975.4646     -1064.8023      27.322326     -1037.48        1738.1538    
    428000   2089.4369     -1064.5394      28.898658     -1035.6408      6057.9461    
    429000   1945.3344     -1066.5453      26.9056       -1039.6397      7028.1808    
    430000   1910.8703     -1063.4448      26.428933     -1037.0159      17179.414    
    431000   2263.9989     -1060.3914      31.312996     -1029.0784      53212.838    
    432000   2130.3358     -1064.1445      29.464324     -1034.6802      10250.194    
    433000   1695.5225     -1063.3285      23.450493     -1039.878       20383.527    
    434000   2234.9399     -1063.1932      30.911086     -1032.2821      29885.114    
    435000   1954.6606     -1064.845       27.03459      -1037.8104      23952.242    
    436000   1909.4519     -1062.2909      26.409315     -1035.8816      15665.262    
    437000   1909.5906     -1064.9585      26.411233     -1038.5473      21122.615    
    438000   1890.0433     -1067.9309      26.140878     -1041.79        14237.9      
    439000   2136.7475     -1062.2639      29.553003     -1032.7109      57126.602    
    440000   2303.0427     -1061.1113      31.853005     -1029.2583      28447.918    
    441000   2086.5761     -1060.6044      28.859091     -1031.7453      26311.529    
    442000   1861.4099     -1065.7589      25.744854     -1040.014       25452.867    
    443000   1874.3052     -1062.9015      25.923207     -1036.9783      27289.777    
    444000   1995.2623     -1061.8339      27.596144     -1034.2377      18545.593    
    445000   2120.658      -1062.2013      29.330472     -1032.8708      41884.158    
    446000   1944.1402     -1065.5217      26.889083     -1038.6326      19736.127    
    447000   2080.716      -1062.5866      28.778041     -1033.8086      46839.476    
    448000   1799.9832     -1062.4355      24.895271     -1037.5402      16636.276    
    449000   1931.544      -1063.8477      26.714868     -1037.1328      30455.605    
    450000   1958.4206     -1058.5977      27.086593     -1031.5111      26945.82     
    451000   2068.5871     -1063.3379      28.610288     -1034.7276      19494.897    
    452000   1768.2291     -1064.6888      24.456086     -1040.2328      37537.95     
    453000   2034.5002     -1063.7287      28.138837     -1035.5898      11073.862    
    454000   1832.3337     -1065.7432      25.342706     -1040.4005      30656.884    
    455000   2167.4396     -1065.2439      29.9775       -1035.2664      15042.775    
    456000   2315.1112     -1063.2212      32.019922     -1031.2013      49015.852    
    457000   2092.5998     -1066.4182      28.942403     -1037.4758      16496.856    
    458000   1959.2171     -1064.771       27.09761      -1037.6733      24001.91     
    459000   1803.8134     -1061.339       24.948247     -1036.3908      20146.398    
    460000   2003.6384     -1068.2013      27.711992     -1040.4893      6535.8543    
    461000   1762.3836     -1061.264       24.375237     -1036.8888      20909.691    
    462000   2046.9843     -1063.7287      28.311504     -1035.4172      55776.863    
    463000   1891.6959     -1060.9685      26.163735     -1034.8048      58026.817    
    464000   1769.3887     -1060.8637      24.472125     -1036.3916      41980.685    
    465000   1975.1931     -1067.5154      27.318571     -1040.1968      30200.638    
    466000   2074.643      -1061.7819      28.694046     -1033.0878      29947.016    
    467000   1768.1158     -1062.5343      24.454519     -1038.0798      43497.276    
    468000   2022.7726     -1061.8596      27.976635     -1033.883       32760.697    
    469000   1909.6052     -1064.0239      26.411435     -1037.6124      16712.965    
    470000   2097.4651     -1063.7159      29.009695     -1034.7062      27426.027    
    471000   1898.7485     -1062.351       26.261278     -1036.0897      54796.158    
    472000   1876.4181     -1062.7993      25.952429     -1036.8469      28886.796    
    473000   2236.3898     -1060.2715      30.931139     -1029.3403      31771.451    
    474000   2248.9041     -1066.9499      31.104223     -1035.8457      15504.072    
    475000   2174.0343     -1066.8883      30.068711     -1036.8195     -1372.6715    
    476000   2178.1616     -1064.5595      30.125795     -1034.4337      12853.051    
    477000   1867.5483     -1065.8905      25.829754     -1040.0608      28103.077    
    478000   1958.4766     -1061.4451      27.087367     -1034.3578      53370.136    
    479000   2411.4076     -1063.8732      33.351782     -1030.5215      26935.947    
    480000   1949.8718     -1065.611       26.968356     -1038.6426      9238.3044    
    481000   2292.3663     -1061.1327      31.705342     -1029.4274      28158.773    
    482000   2059.4153     -1061.3343      28.483434     -1032.8509      29965.391    
    483000   2213.0338     -1065.5898      30.608106     -1034.9817      18302.712    
    484000   1796.6788     -1060.6713      24.849569     -1035.8217      10134.169    
    485000   2069.7451     -1061.0911      28.626304     -1032.4648      51295.597    
    486000   1992.5261     -1060.2984      27.5583       -1032.7401      72791.557    
    487000   2101.3728     -1064.6494      29.063741     -1035.5857      12465.561    
    488000   2004.5982     -1063.1152      27.725268     -1035.3899      59959.05     
    489000   2024.1769     -1065.2526      27.996057     -1037.2566      6537.5049    
    490000   2146.6444     -1060.0996      29.689885     -1030.4097      41974.532    
    491000   1980.3679     -1064.5839      27.390143     -1037.1938      27999.283    
    492000   2044.4114     -1062.6077      28.275918     -1034.3318      58206.907    
    493000   2133.2164     -1062.0262      29.504166     -1032.522       25849.454    
    494000   1989.6574     -1064.1008      27.518624     -1036.5822      31470.862    
    495000   2079.8288     -1063.1785      28.76577      -1034.4127      29550.237    
    496000   1934.3784     -1062.4188      26.754069     -1035.6648      28277.797    
    497000   1977.0452     -1060.047       27.344187     -1032.7028      36842.205    
    498000   1995.4147     -1063.8673      27.598252     -1036.269       33967.575    
    499000   2115.9736     -1061.8666      29.265683     -1032.6009      44294.122    
    500000   1981.5869     -1068.0771      27.407003     -1040.6701      15381.445    
    501000   2164.1879     -1062.5895      29.932527     -1032.6569      21751.68     
    502000   2146.9987     -1065.5259      29.694786     -1035.8311      28406.621    
    503000   1878.6825     -1063.6575      25.983749     -1037.6737      16906.986    
    504000   1911.8316     -1066.1092      26.442228     -1039.667       5131.407     
    505000   2237.1036     -1064.9315      30.941012     -1033.9905      23207.747    
    506000   1760.0481     -1064.368       24.342935     -1040.0251      46450.726    
    507000   1868.0047     -1061.1315      25.836066     -1035.2954      34863.086    
    508000   1914.2588     -1067.4426      26.475798     -1040.9668      10483.074    
    509000   2053.7925     -1065.3533      28.405666     -1036.9476      18721.323    
    510000   2073.7797     -1064.2084      28.682106     -1035.5263      23655.888    
    511000   2330.2493     -1065.6144      32.229295     -1033.3851      19196.089    
    512000   2199.0032     -1057.7433      30.414051     -1027.3293      46766.609    
    513000   1889.0648     -1060.539       26.127345     -1034.4117      19170.684    
    514000   1830.5211     -1066.9929      25.317636     -1041.6752      21894.199    
    515000   1913.7126     -1062.6617      26.468244     -1036.1934      39370.006    
    516000   1831.4278     -1063.6676      25.330177     -1038.3374      37672.742    
