step pe pxx pyy pzz pxy pxz pyz
682 -1057.1583798444798958 4874.3085980033547457 10609.119114152252223 -16703.854909329020302 -7381.5150854854409772 -19990.382482198976504 20596.239708009783499
683 -1060.7175099782029974 2503.5798748938632343 8885.2578248894260469 -33854.71510750795278 3857.9956540715556912 13794.219791161964167 -727.51823476992990436
684 -1062.9782468227358549 -9419.8096701812537503 10622.55764109266056 -39559.222105854423717 7380.7594018945919743 -11980.379595960994266 11039.498015147317346
685 -1058.759694394946564 -22583.165071086848911 25577.429618434176518 -19965.532097580118716 2924.0678724377735307 1049.5431687651500852 -17583.373997839578806
686 -1064.7609752665953238 -4765.5849970511371794 14566.139605502621635 -44558.763738953879511 -4946.4563776479189983 14377.78697712581743 9800.7880734686295909
687 -1065.7326054357583871 -24609.391440924333438 -2724.1452660716495302 -44651.692690930030949 1516.8630747923477884 14645.616103555421432 9607.9757533964620961
688 -1062.0461013170006481 10798.410839155694703 25364.976478798940661 -8513.7905694239652803 -6039.7938663378799902 10022.380928373333518 8391.7987896877748426
689 -1057.2028756143295141 -8228.1924054406026698 37517.857600203882612 19398.84972571639446 -1471.3288455050505945 -1958.156989364485753 18557.318311784121761
690 -1060.9683462340899496 -17018.190985415829346 10720.265753391489852 -8788.0671157065808075 1363.7936507224587785 -9883.2300780933564965 -19900.191269058777834
691 -1061.1294561875297404 17993.148933754131576 -12379.686069482351741 53.702472355776471602 7970.8604388830535754 19436.294101906671131 -10496.308724658330902
692 -1067.2430672753800991 -1468.3880252374574411 14811.448468561704431 16949.253927642505005 -1025.5992987008653472 -31691.357180502833216 -17141.267365631676512
693 -1062.5601783199490455 49011.074647003086284 28437.735420377510309 20173.19800970196593 482.36864985409550854 -22182.513373932935792 -21651.55448394396808
694 -1061.0763032104641752 -2995.5707548274590408 39827.029009085075813 23675.825064227319672 -9573.5289683497321676 -26725.545319231991016 -10831.379757424680065
695 -1060.7761428798567067 -26292.33975541302425 38693.868545841920422 14915.40843378309728 -9546.1202394886113325 -15041.139886002571075 4131.724232264407874
696 -1061.7188660451404303 2829.5130715060781768 -5953.084406669209784 -1017.6436920277425315 7754.2529899751898483 13567.161501988794043 -14438.679398536407462
697 -1063.2929967439795291 -27304.600889418270526 -2858.3562567379526627 -27412.661563526668033 2869.9269029105084883 -6335.1198645046451929 -10448.975370780719459
698 -1061.8348836893210319 40799.920177420855907 22388.031815194903174 17314.391026626366511 6760.8408904520720171 -23276.131363229531416 -20166.179291515811201
699 -1062.7954874190299961 -9717.3236837591302901 3260.0770210335022057 -22597.492860504280543 1242.6449549763426603 -6238.8136661840289889 -8338.394619715594672
700 -1059.8021657783074261 -11212.681101669666532 13862.889958003088395 2446.0136535493393239 -637.135244966992218 -9000.1598499775536766 -22726.131627046441281
701 -1059.7672885507436149 -2954.3334258163122286 -4616.9588965514431038 -508.87055602653890674 -4688.7292712968146589 -10067.506758177669326 -24329.846599906464689
702 -1061.5600360897099108 14289.364037120962166 -13598.368949130937835 -2081.8881988514103796 4399.060773140051424 -20141.65350409981329 -13399.043650338508087
703 -972.26804365110206163 -4308.7244155836933714 2996.3208429646529112 -17333.663907056430617 4200.4891969363179669 5541.3087608583664405 -1075.2284765635602071
704 -972.54804032510025991 -7310.9884012023376272 2753.87465832355565 -15333.054625193934044 4448.9139115530570052 4869.7931217246114102 -495.71564033609860189
705 -972.93641125593762808 2630.0737763716451809 -9395.6922118157835939 2892.567468284221377 -1320.0465644352500476 -17.723727621828956558 -2606.6531382489347379
706 -972.55026763717023641 -8883.8304478893278429 -7016.269746725348341 -8824.1774071711661236 -3134.1778018894237903 673.99730689204466216 532.09534669301910981
707 -972.49303324820289163 9819.2308846648884355 -1564.5801061358613424 1674.0913614100354607 -4999.8478668091602231 3753.1424385715577046 5858.3650694502466649
708 -973.08009721957137117 -3973.3404802835284499 6380.7018224011480925 -11457.662064713371365 8021.1013290152814079 3040.5895585053208379 -199.67096079661695285
709 -972.67928246419967309 5074.8522891772345247 -2654.7038389527301661 6421.5128819072351689 -2776.7018675031813473 3022.5200363589292465 3069.7353460644667393
710 -972.23113853921165628 -3264.4053293178376407 2908.0670776971983287 -741.62427471043145033 4249.1082580019510715 5204.5550798619833586 -785.65942827602418674
711 -972.4087461596391222 -14323.484107461299573 -5449.2696662469852527 -11831.849562972867716 -3958.7355316616994969 3280.437453050035856 942.46743260954292509
712 -972.52747273398176731 9376.8997370400938962 5244.5866396711217021 -4343.4474739245706587 -777.0148563949749132 1402.5220019979067274 2954.3300281039219044
713 -972.33160317800957273 -8681.9635424579882965 2074.3108044082500783 -2466.5486382288027016 986.53919878067813443 3833.7621096613620466 -3857.2329525828213264
714 -972.40296392686491345 -2856.544316438282749 -7040.5725288911226016 -7952.9162647944885975 975.47026507273869811 2527.2173620004728036 -1637.569335017464482
715 -972.81849208302230636 13407.023918184033391 -1990.6107101506261188 6569.6471119999459916 -1876.6046956672003034 3440.688493441540686 893.50630258735600364
716 -971.887127889977819 15265.38425161620944 2805.0364652534822199 12181.913158958728673 520.73408533978533796 6198.4310491192072732 -3480.1153056670077603
717 -973.5700134037663247 -7844.874950355691908 483.30913078381433934 -9238.1788431033819506 -3443.4066304036887232 1295.3733668548520654 1280.9918615363819754
718 -972.68585547018938087 -8930.576876005221493 -2928.6888623096756419 -2651.2037081608268636 -5765.0011377679757061 1130.8133061302044098 325.3163508001965738
719 -972.3669470361560343 -10905.280421273610045 3262.4595644520436508 -30337.434003690384998 8329.0867346753057063 3759.779449073914293 -3624.3438693862622131
720 -971.56210370597034398 -12017.008595767010775 3212.3335431799887374 -13699.111279685554109 7796.848469588455373 8755.479260410187635 -5527.7129633164158804
721 -972.15508611014604412 1211.4280757414953769 -5937.3980194863888755 -301.47859498672721656 1272.5109610377039644 -1178.7613211009984298 1205.6850036502157764
722 -972.00792969101678409 5734.9429380358815251 1751.3738010361694251 8137.9151738481505163 -4526.4141673471194736 5017.760002451190303 220.50696721656052546
723 -972.21327815502445446 3138.1621262355993167 10884.954938946062612 8108.8100978904312797 -5567.8347343667173845 10463.359630622901022 401.96426831063064355
724 -973.13548619466189393 -8938.0940608185828751 1627.8909168132365721 -18984.955937254755554 2721.5776009246242211 -2348.4724901003360173 -2080.932652620058434
725 -972.82317137063591872 -5255.4640549693713183 -1368.1222073783851556 -15615.131697750472085 1722.3072267727570761 1906.3536952808253773 2799.4822875680060861
726 -971.94418893381532598 -26530.154299532208825 2492.6977365841798928 -22144.774034241196205 -7378.273042004441777 5555.1132039571830319 2742.0248147562938357
727 -972.55093241417682748 -13784.888888851626689 7114.7714820384535415 -6158.1499578326001938 -5779.012730715010548 3594.8970717395040992 1132.7964289878798354
728 -972.8283150088138882 -1374.0050989698975172 -1353.7800361902952773 -7894.7891710796702682 8512.3460348545959278 855.03106571935779812 -596.17925507089466919
729 -972.35938751082221643 8482.2771751719992608 -5867.257542915562226 4752.2886004991814843 -515.6800978660551209 5135.5949030585543369 -890.30318812251778127
730 -972.95540962617599234 -15243.316724255080771 -1188.7369833876221037 -27459.133240196908446 -3318.6854062704965145 1527.7854086780168927 -2655.1122363887911888
731 -972.06165060987302695 10665.574673899074696 5430.3161109395141466 437.37531377046792613 1162.8353418605840943 3085.908646081133611 2202.3119982486041408
732 -972.9900938630763676 5931.9652472225925521 -2407.9513094652579639 -8466.4553134513207624 4732.0546660025665915 1186.8861037091512571 -1881.3258032291637392
733 -971.69020984374299132 -2458.6066536721468765 -1711.4560104793567916 5224.8881668248386632 -2167.8479024368148202 1201.5335186637964853 -1043.5715921803455331
734 -972.0405333717422991 11654.8872993529003 -1258.1747364333871246 10959.278619864100619 -9322.5527114678843645 8328.8558741395845573 5893.9740028383130266
735 -972.30490231548139946 6871.3674445463957454 8273.1153635248520004 6013.7485417228690494 7350.210765736042049 1937.9196181277600317 -5362.6253288721354693
736 -972.32219901762732661 6661.7611019178402785 2441.5707671285031211 7884.2162061330700453 -2768.4735494933765949 2194.3938010056626808 4.4802925134567370691
737 -972.32176124471470757 -10334.577995178020501 4533.7779254292127007 -15152.425701434138318 4923.1012697701262368 2855.0295235114176648 -1718.1683852676110291
738 -972.00167541617179268 -10667.457175179335536 -1526.967554500496135 -5392.3124840217433302 -5581.3543195304318942 7481.3007834944501155 -812.19041996386079063
739 -971.9982435458684904 14094.782852791257028 5524.8390156034656684 7238.0113237536943416 -5927.7574120010631304 -1987.7057872287516602 729.74448154479898676
740 -972.42826579373331697 6344.8703507538730264 8128.7610388037910525 6029.5620177084474562 4988.5327780703628378 1982.8528283886585086 -4764.1854870488896267
741 -972.54611199987812142 4988.8817976779346282 1907.9199936313721082 7752.3754092619747098 2144.6560776544347391 836.23264253020067827 -1550.3443954835161094
742 -972.53824336278535156 6974.7493711014631117 -1030.2315512425584529 -4782.4923739129590103 -5947.4634906063747621 1956.7944938180746703 -1647.9143879335263136
743 -972.63263436422425912 2658.5252525260625589 3820.5729485532388026 -288.8783188317113968 6204.1326510384124049 4554.1519971686730059 -3416.9594101101665728
744 -972.88988991608266588 -417.24401667873178212 3057.0242612782758442 -17499.018072330283758 1586.3141803850519409 3418.5314753702059534 2693.6535402267859354
745 -972.6309109727210398 -1312.4461254955733693 -5798.067831472002581 -4427.6717451203185192 -829.89939729708430605 -3746.1819956421568349 674.76988955105684909
746 -972.42508540262406314 -4267.2731985439950222 511.128668538939678 -18114.646103783612489 -4049.7719154518304094 2788.8373488980387265 610.93253795426699071
747 -972.77637128116839449 3660.9973202605224287 3543.3652321552558533 -12147.568955969274612 -2405.4379865529649578 7017.5870972734173847 91.524640206661402431
748 -972.53004364884077404 8677.6384015975818329 -9942.0889285037683294 251.55109319804736856 -4185.0616048624979157 -1557.6109067940046771 703.10118004147659576
749 -972.68253384619265489 -6947.0689260747594744 2199.6196246316694669 -8342.4803754313725221 4744.6878949590163757 3067.7099889572791653 -4144.9628221996572393
750 -972.88835109679223478 10950.993072210194441 5401.0124744061577076 10914.556875898008002 -3442.9724762595269567 7819.9305331946761726 5835.889862799281218
751 -972.60038108843332338 -1896.058455974286062 -6947.7155534270914359 -3149.8009988003241233 57.899838654563161811 -1728.5567299164704309 -2033.28798595659282
752 -972.05259539142048197 -11445.165363980282564 -14239.893446520909492 1684.4015219257005356 7095.0230822772227839 770.20231903744547708 752.43512995401329135
753 -972.65426162480571293 669.41831890577930153 -5734.8463532589594251 5227.3236298562787852 -1395.1764967225005876 -480.43649582986597579 -2689.5461291474539394
754 -972.58641048200092882 5622.9736370428536247 6064.81324992804457 8360.730462268105839 -3690.9188905444611919 12088.906896513888569 2125.6936176756280474
755 -972.30030348557306752 -5705.4938746181478564 2707.685349459936333 -10420.242225437068555 -4425.4494924159225775 5417.3000505348809384 439.57244591073015272
756 -972.37833785846123646 -8373.8970451309651253 -1225.8162674057750792 -12860.670092135853338 -4860.0494599789035419 5122.5429413243036834 -2094.5418431127509393
757 -972.6732903758638713 -6220.8146808240826431 -2745.7244629608062496 -16834.395498259338638 1472.9154964739170737 678.54873429961764941 -72.949430699973930814
758 -972.37141242600444002 -9343.4511093238015746 2143.5914464564452828 -12999.307522542687366 3219.9238357567005551 6305.3648545563819425 -4497.1024391851206019
759 -972.98587372356701053 -2833.6039404891657796 -6412.8811038806743454 -5804.7010753951371953 -495.00709396730798062 365.93224847222290919 6714.8475878406552511
760 -972.62262699172026714 1184.1075064425508572 -224.81565863653014503 -1993.7606545499404547 -1849.9418919985275807 4524.1045643070756341 829.062995704631021
761 -972.55414861971598839 -6414.5124054387779324 -7317.1514349895305713 -13388.200091842327311 -10494.441865039631011 -3447.508035096196636 3602.606653046181691
762 -972.99701381997726912 -1225.7396016757772941 -5536.0847692127808841 14394.589519921371902 -6082.2187822777268593 4388.5448074572659607 240.65381434361901825
763 -972.59223796789967764 -9733.5957245431727642 -459.53479393793946883 -12519.678286632339223 3090.3175250787021469 4269.3486260133322503 -2063.6869326567521057
764 -972.18332841252481558 3573.0679783334285275 635.7893477471039887 548.06940103700981126 -1879.9192022598901985 691.42113820371719157 -1086.7077567351705056
765 -972.9071344180900951 7605.1214868726092391 -532.26996682338369737 6105.6376276911105379 -5978.36715249540066 9566.129384153533465 4720.7095483426510327
766 -972.6451261086994009 4356.8859725722613803 4103.3445123348565176 -7239.761961942025664 5438.0115129440655437 3808.1505887410903597 -3853.6059376783055086
767 -972.04125334309060236 -3835.0784350117510257 4773.7021924568771283 -1519.4815074492094027 -2904.7191410888267455 2156.3262329381082054 1391.6340940826264614
768 -972.83402145264426508 -274.96223437006716495 -76.684557760378552871 -2963.3410998816807478 -2673.6443627153339548 2185.0374533039503149 236.26433645875533784
769 -972.29963523311414519 3162.4713140534290687 -5290.0826737484048863 9292.760120223467311 7536.4227653114458008 6112.2233778192112368 -849.76282587386720024
770 -972.01034428429011314 121.55374574766439366 814.66896151174682927 -5989.2436612975625394 3655.9405710270661984 1409.6030594141982419 -4144.3215379827024663
